instrument_id,trade_date,open_price,close_price,high_price,low_price,settle_price,volume,amount,pre_close_price,return_rate,data_source
AU9999.SGE,2020-04-16,180.77,176.21,181.58,175.36,176.42,6974.64,2385399158.11,112.24,0.01,WIND
RB2002.SHF,2020-04-16,5067.05,5109.5,5154.99,5067.05,5124.66,324.46,1096.91,4997.56,0.02,WIND
RB2003.SHF,2020-04-16,4810.38,4798.96,4841.79,4798.96,4823.23,82.81,279.76,4665.52,0.03,WIND
RB2004.SHF,2020-04-16,4095.0,4102.23,4114.26,4088.98,4098.61,24.07,81.98,4258.07,-0.04,WIND
RB2001.SHF,2020-04-16,4297.23,4297.23,4353.27,4263.61,4312.18,1507393.61,5220267.63,4515.8,-0.05,WIND
RB2005.SHF,2020-04-16,2934.98,2935.85,2965.48,2917.55,2944.56,125235.01,423259.25,2949.71,-0.0,WIND
RB2007.SHF,2020-04-16,3086.49,3094.81,3120.68,3068.94,3103.12,162.59,546.19,3223.42,-0.04,WIND
RB2009.SHF,2020-04-16,2574.65,2581.58,2607.79,2566.94,2594.69,117.13,394.45,2522.31,0.02,WIND
000905.SH,2020-04-17,3967.32,3942.35,3982.78,3936.71,0.0,59885432.04,58445910.78,3939.2,0.0,WIND
600030.SH,2020-04-17,16.45,16.22,16.55,16.22,0.0,610026.31,1305317.16,15.89,0.02,WIND
AU9999.SGE,2020-04-17,187.5,182.77,188.33,181.88,182.98,7234.09,2474136006.79,38.72,0.04,WIND
RB2002.SHF,2020-04-17,5002.7,5044.61,5089.52,5002.7,5059.58,320.34,1082.97,5109.5,-0.01,WIND
RB2005.SHF,2020-04-17,2856.91,2857.76,2886.6,2839.94,2866.24,121903.76,412000.55,2935.85,-0.03,WIND
RB2007.SHF,2020-04-17,3182.17,3190.75,3217.42,3164.08,3199.32,167.63,563.12,3094.81,0.03,WIND
RB2003.SHF,2020-04-17,4921.5,4909.81,4953.64,4909.81,4934.65,84.73,286.23,4798.96,0.02,WIND
RB2004.SHF,2020-04-17,3918.92,3925.83,3937.35,3913.16,3922.37,23.04,78.45,4102.23,-0.04,WIND
RB2001.SHF,2020-04-17,4123.62,4123.62,4177.4,4091.36,4137.96,1446494.91,5009368.81,4297.23,-0.04,WIND
RB2009.SHF,2020-04-17,2510.8,2517.56,2543.11,2503.28,2530.34,114.23,384.67,2581.58,-0.02,WIND
000905.SH,2020-04-20,4106.97,4081.13,4122.97,4075.28,0.0,61993399.25,60503206.84,3942.35,0.04,WIND
600030.SH,2020-04-20,16.62,16.38,16.72,16.38,0.0,616187.58,1318500.86,16.22,0.01,WIND
AU9999.SGE,2020-04-20,191.85,187.01,192.7,186.1,187.23,7401.93,2531535962.14,56.33,0.02,WIND
RB2007.SHF,2020-04-20,3301.19,3310.08,3337.75,3282.41,3318.97,173.9,584.18,3190.75,0.04,WIND
RB2003.SHF,2020-04-20,5158.72,5146.47,5192.4,5146.47,5172.5,88.81,300.02,4909.81,0.05,WIND
RB2004.SHF,2020-04-20,4104.68,4111.91,4123.98,4098.64,4108.29,24.13,82.17,3925.83,0.05,WIND
RB2002.SHF,2020-04-20,4886.64,4927.58,4971.44,4886.64,4942.2,312.91,1057.85,5044.61,-0.02,WIND
RB2005.SHF,2020-04-20,2924.33,2925.2,2954.72,2906.96,2933.88,124780.69,421723.76,2857.76,0.02,WIND
RB2001.SHF,2020-04-20,4197.85,4197.85,4252.59,4165.01,4212.45,1472531.82,5099537.45,4123.62,0.02,WIND
RB2009.SHF,2020-04-20,2495.48,2502.2,2527.6,2488.01,2514.9,113.53,382.32,2517.56,-0.01,WIND
000905.SH,2020-04-21,3952.96,3928.08,3968.36,3922.46,0.0,59668646.77,58234336.58,4081.13,-0.04,WIND
600030.SH,2020-04-21,17.11,16.87,17.21,16.87,0.0,634426.73,1357528.48,16.38,0.03,WIND
AU9999.SGE,2020-04-21,192.29,187.44,193.14,186.53,187.66,7418.95,2537358494.86,152.39,0.0,WIND
RB2007.SHF,2020-04-21,3310.43,3319.35,3347.09,3291.61,3328.27,174.39,585.81,3310.08,0.0,WIND
RB2001.SHF,2020-04-21,4371.64,4371.64,4428.65,4337.44,4386.84,1533494.63,5310658.3,4197.85,0.04,WIND
RB2003.SHF,2020-04-21,5397.05,5384.23,5432.29,5384.23,5411.47,92.91,313.88,5146.47,0.05,WIND
RB2004.SHF,2020-04-21,4021.35,4028.44,4040.26,4015.44,4024.9,23.64,80.51,4111.91,-0.02,WIND
RB2002.SHF,2020-04-21,4963.36,5004.94,5049.49,4963.36,5019.79,317.82,1074.46,4927.58,0.02,WIND
RB2005.SHF,2020-04-21,3038.96,3039.87,3070.54,3020.92,3048.89,129672.09,438255.34,2925.2,0.04,WIND
RB2009.SHF,2020-04-21,2419.62,2426.14,2450.76,2412.38,2438.45,110.08,370.7,2502.2,-0.03,WIND
000905.SH,2020-04-22,4018.58,3993.29,4034.23,3987.57,0.0,60659146.31,59201026.57,3928.08,0.02,WIND
600030.SH,2020-04-22,17.18,16.94,17.29,16.94,0.0,637218.21,1363501.61,16.87,0.0,WIND
AU9999.SGE,2020-04-22,183.81,179.17,184.63,178.31,179.38,7091.77,2425460985.23,-52.54,-0.04,WIND
RB2007.SHF,2020-04-22,3186.62,3195.21,3221.91,3168.5,3203.79,167.87,563.91,3319.35,-0.04,WIND
RB2002.SHF,2020-04-22,4742.98,4782.72,4825.3,4742.98,4796.91,303.71,1026.75,5004.94,-0.04,WIND
RB2001.SHF,2020-04-22,4223.88,4223.88,4278.96,4190.83,4238.57,1481662.52,5131158.05,4371.64,-0.03,WIND
RB2003.SHF,2020-04-22,5580.55,5567.3,5616.99,5567.3,5595.46,96.07,324.56,5384.23,0.03,WIND
RB2004.SHF,2020-04-22,3978.32,3985.34,3997.03,3972.47,3981.83,23.39,79.64,4028.44,-0.01,WIND
RB2005.SHF,2020-04-22,3138.03,3138.97,3170.64,3119.4,3148.28,133899.4,452542.46,3039.87,0.03,WIND
RB2009.SHF,2020-04-22,2438.25,2444.82,2469.63,2430.95,2457.22,110.93,373.55,2426.14,0.01,WIND
000905.SH,2020-04-23,4097.34,4071.56,4113.3,4065.73,0.0,61848065.58,60361366.69,3993.29,0.02,WIND
600030.SH,2020-04-23,17.24,17.0,17.34,17.0,0.0,639321.03,1368001.17,16.94,0.0,WIND
AU9999.SGE,2020-04-23,181.01,176.45,181.82,175.6,176.65,6983.98,2388593978.26,-339.32,-0.02,WIND
RB2002.SHF,2020-04-23,4705.04,4744.46,4786.69,4705.04,4758.54,301.28,1018.54,4782.72,-0.01,WIND
RB2005.SHF,2020-04-23,3026.01,3026.91,3057.45,3008.04,3035.89,129119.19,436386.69,3138.97,-0.04,WIND
RB2001.SHF,2020-04-23,4208.25,4208.25,4263.13,4175.33,4222.88,1476180.36,5112172.77,4223.88,-0.0,WIND
RB2007.SHF,2020-04-23,3337.35,3346.34,3374.31,3318.37,3355.33,175.81,590.58,3195.21,0.05,WIND
RB2003.SHF,2020-04-23,5403.64,5390.81,5438.93,5390.81,5418.08,93.03,314.27,5567.3,-0.03,WIND
RB2004.SHF,2020-04-23,4018.11,4025.19,4037.0,4012.2,4021.65,23.62,80.44,3985.34,0.01,WIND
RB2009.SHF,2020-04-23,2423.62,2430.15,2454.81,2416.37,2442.48,110.26,371.31,2444.82,-0.01,WIND
000905.SH,2020-04-24,4271.89,4245.01,4288.53,4238.93,0.0,64482793.17,62932760.91,4071.56,0.04,WIND
600030.SH,2020-04-24,18.1,17.84,18.2,17.84,0.0,671031.35,1435854.02,17.0,0.05,WIND
AU9999.SGE,2020-04-24,184.71,180.05,185.53,179.18,180.26,7126.45,2437321295.42,59.23,0.02,WIND
RB2003.SHF,2020-04-24,5495.51,5482.46,5531.39,5482.46,5510.19,94.61,319.61,5390.81,0.02,WIND
RB2004.SHF,2020-04-24,4216.6,4224.04,4236.43,4210.4,4220.32,24.79,84.41,4025.19,0.05,WIND
RB2001.SHF,2020-04-24,4231.82,4231.82,4287.0,4198.71,4246.53,1484446.97,5140800.93,4208.25,0.01,WIND
RB2002.SHF,2020-04-24,4915.35,4956.54,5000.66,4915.35,4971.24,314.75,1064.07,4744.46,0.04,WIND
RB2005.SHF,2020-04-24,3033.87,3034.78,3065.4,3015.86,3043.78,129454.9,437521.3,3026.91,0.0,WIND
RB2007.SHF,2020-04-24,3207.53,3216.17,3243.05,3189.28,3224.81,168.97,567.6,3346.34,-0.04,WIND
RB2009.SHF,2020-04-24,2449.31,2455.91,2480.84,2441.98,2468.37,111.43,375.25,2430.15,0.01,WIND
000905.SH,2020-04-27,4171.07,4144.82,4187.32,4138.89,0.0,62960999.25,61447547.75,4245.01,-0.02,WIND
600030.SH,2020-04-27,18.93,18.67,19.05,18.67,0.0,702100.1,1502334.06,17.84,0.05,WIND
AU9999.SGE,2020-04-27,187.22,182.5,188.05,181.62,182.71,7223.37,2470468865.03,77.33,0.01,WIND
RB2005.SHF,2020-04-27,3145.22,3146.15,3177.9,3126.54,3155.49,134205.9,453578.33,3034.78,0.04,WIND
RB2007.SHF,2020-04-27,3282.26,3291.1,3318.61,3263.6,3299.94,172.91,580.83,3216.17,0.02,WIND
RB2001.SHF,2020-04-27,4169.19,4169.19,4223.55,4136.57,4183.68,1462477.16,5064717.08,4231.82,-0.01,WIND
RB2003.SHF,2020-04-27,5453.19,5440.24,5488.8,5440.24,5467.76,93.88,317.15,5482.46,-0.01,WIND
RB2004.SHF,2020-04-27,4376.41,4384.13,4396.99,4369.98,4380.27,25.73,87.61,4224.04,0.04,WIND
RB2002.SHF,2020-04-27,5001.86,5043.77,5088.67,5001.86,5058.74,320.29,1082.79,4956.54,0.02,WIND
RB2009.SHF,2020-04-27,2420.9,2427.42,2452.06,2413.65,2439.74,110.14,370.89,2455.91,-0.01,WIND
000905.SH,2020-04-28,4366.7,4339.22,4383.71,4333.0,0.0,65913870.12,64329437.74,4144.82,0.05,WIND
600030.SH,2020-04-28,19.14,18.87,19.25,18.87,0.0,709682.78,1518559.27,18.67,0.01,WIND
AU9999.SGE,2020-04-28,192.8,187.93,193.66,187.03,188.15,7438.63,2544088837.21,47.22,0.03,WIND
RB2007.SHF,2020-04-28,3255.35,3264.12,3291.4,3236.83,3272.88,171.49,576.07,3291.1,-0.01,WIND
RB2002.SHF,2020-04-28,4803.29,4843.53,4886.65,4803.29,4857.9,307.57,1039.81,5043.77,-0.04,WIND
RB2005.SHF,2020-04-28,3163.15,3164.08,3196.02,3144.36,3173.48,134970.87,456163.73,3146.15,0.01,WIND
RB2001.SHF,2020-04-28,4242.15,4242.15,4297.46,4208.96,4256.9,1488070.51,5153349.63,4169.19,0.02,WIND
RB2003.SHF,2020-04-28,5501.72,5488.66,5537.65,5488.66,5516.42,94.72,319.97,5440.24,0.01,WIND
RB2004.SHF,2020-04-28,4287.57,4295.13,4307.73,4281.27,4291.35,25.21,85.84,4384.13,-0.02,WIND
RB2009.SHF,2020-04-28,2518.95,2525.73,2551.37,2511.41,2538.55,114.6,385.92,2427.42,0.04,WIND
000905.SH,2020-04-29,4518.66,4490.22,4536.26,4483.79,0.0,68207672.8,66568102.18,4339.22,0.03,WIND
600030.SH,2020-04-29,18.66,18.4,18.77,18.4,0.0,691869.74,1480443.43,18.87,-0.03,WIND
AU9999.SGE,2020-04-29,198.02,193.03,198.9,192.1,193.25,7640.22,2613033644.7,52.03,0.03,WIND
RB2005.SHF,2020-04-29,3312.76,3313.75,3347.19,3293.09,3323.58,141354.99,477740.27,3164.08,0.05,WIND
RB2007.SHF,2020-04-29,3406.39,3415.57,3444.12,3387.02,3424.75,179.44,602.8,3264.12,0.05,WIND
RB2002.SHF,2020-04-29,4849.88,4890.51,4934.05,4849.88,4905.03,310.56,1049.89,4843.53,0.01,WIND
RB2001.SHF,2020-04-29,4395.71,4395.71,4453.03,4361.32,4411.0,1541938.66,5339900.89,4242.15,0.04,WIND
RB2003.SHF,2020-04-29,5567.2,5553.98,5603.55,5553.98,5582.07,95.84,323.78,5488.66,0.01,WIND
RB2004.SHF,2020-04-29,4482.65,4490.56,4503.74,4476.06,4486.6,26.35,89.74,4295.13,0.05,WIND
RB2009.SHF,2020-04-29,2628.52,2635.6,2662.35,2620.65,2648.98,119.59,402.7,2525.73,0.04,WIND
000905.SH,2020-04-30,4443.65,4415.68,4460.96,4409.36,0.0,67075425.43,65463071.68,4490.22,-0.02,WIND
600030.SH,2020-04-30,17.96,17.71,18.07,17.71,0.0,666063.0,1425222.89,18.4,-0.04,WIND
AU9999.SGE,2020-04-30,193.47,188.59,194.33,187.68,188.81,7464.49,2552933870.87,-145.07,-0.02,WIND
RB2002.SHF,2020-04-30,4941.06,4982.46,5026.81,4941.06,4997.24,316.39,1069.63,4890.51,0.02,WIND
RB2001.SHF,2020-04-30,4480.99,4480.99,4539.42,4445.93,4496.57,1571852.27,5443494.96,4395.71,0.02,WIND
RB2005.SHF,2020-04-30,3203.44,3204.39,3236.73,3184.42,3213.9,136690.28,461974.84,3313.75,-0.03,WIND
RB2003.SHF,2020-04-30,5742.56,5728.93,5780.06,5728.93,5757.9,98.86,333.98,5553.98,0.03,WIND
RB2004.SHF,2020-04-30,4398.83,4406.58,4419.52,4392.36,4402.7,25.86,88.06,4490.56,-0.02,WIND
RB2007.SHF,2020-04-30,3410.48,3419.67,3448.25,3391.09,3428.86,179.66,603.52,3415.57,0.0,WIND
RB2009.SHF,2020-04-30,2702.12,2709.4,2736.9,2694.03,2723.15,122.93,413.98,2635.6,0.03,WIND
000905.SH,2020-05-06,4283.23,4256.28,4299.92,4250.18,0.0,64654002.57,63099854.79,4415.68,-0.04,WIND
600030.SH,2020-05-06,17.47,17.22,17.57,17.22,0.0,647679.66,1385886.74,17.71,-0.03,WIND
AU9999.SGE,2020-05-06,193.18,188.31,194.04,187.4,188.53,7453.29,2549104470.07,221.54,-0.0,WIND
RB2002.SHF,2020-05-06,4769.6,4809.57,4852.38,4769.6,4823.84,305.41,1032.52,4982.46,-0.03,WIND
RB2007.SHF,2020-05-06,3524.73,3534.23,3563.77,3504.69,3543.72,185.68,623.74,3419.67,0.03,WIND
RB2001.SHF,2020-05-06,4651.71,4651.71,4712.37,4615.32,4667.89,1631739.84,5650892.12,4480.99,0.04,WIND
RB2005.SHF,2020-05-06,3169.16,3170.11,3202.1,3150.34,3179.51,135227.69,457031.71,3204.39,-0.01,WIND
RB2003.SHF,2020-05-06,5940.68,5926.57,5979.47,5926.57,5956.55,102.27,345.5,5728.93,0.03,WIND
RB2004.SHF,2020-05-06,4341.2,4348.86,4361.62,4334.82,4345.03,25.52,86.91,4406.58,-0.01,WIND
RB2009.SHF,2020-05-06,2636.73,2643.83,2670.66,2628.83,2657.25,119.96,403.96,2709.4,-0.02,WIND
000905.SH,2020-05-07,4246.82,4220.1,4263.37,4214.05,0.0,64104443.55,62563506.03,4256.28,-0.01,WIND
600030.SH,2020-05-07,17.88,17.63,17.99,17.63,0.0,663094.44,1418870.85,17.22,0.02,WIND
AU9999.SGE,2020-05-07,185.78,181.09,186.61,180.22,181.31,7167.83,2451473768.86,-63.99,-0.04,WIND
RB2002.SHF,2020-05-07,4951.33,4992.81,5037.26,4951.33,5007.62,317.05,1071.85,4809.57,0.04,WIND
RB2001.SHF,2020-05-07,4774.52,4774.52,4836.78,4737.17,4791.12,1674817.78,5800075.67,4651.71,0.03,WIND
RB2007.SHF,2020-05-07,3591.0,3600.67,3630.77,3570.58,3610.35,189.17,635.46,3534.23,0.02,WIND
RB2005.SHF,2020-05-07,3178.04,3178.98,3211.06,3159.17,3188.42,135606.33,458311.4,3170.11,0.0,WIND
RB2003.SHF,2020-05-07,5818.9,5805.08,5856.89,5805.08,5834.44,100.18,338.42,5926.57,-0.02,WIND
RB2004.SHF,2020-05-07,4195.34,4202.74,4215.07,4189.17,4199.04,24.66,83.99,4348.86,-0.03,WIND
RB2009.SHF,2020-05-07,2595.07,2602.06,2628.47,2587.3,2615.26,118.06,397.58,2643.83,-0.02,WIND
000905.SH,2020-05-08,4050.62,4025.13,4066.4,4019.36,0.0,61142818.26,59673072.05,4220.1,-0.05,WIND
600030.SH,2020-05-08,17.1,16.86,17.21,16.86,0.0,634249.83,1357149.97,17.63,-0.04,WIND
AU9999.SGE,2020-05-08,183.31,178.68,184.12,177.82,178.89,7072.5,2418869167.74,-541.47,-0.01,WIND
RB2003.SHF,2020-05-08,6019.07,6004.77,6058.37,6004.77,6035.15,103.62,350.06,5805.08,0.03,WIND
RB2004.SHF,2020-05-08,4140.8,4148.1,4160.27,4134.71,4144.45,24.34,82.9,4202.74,-0.01,WIND
RB2002.SHF,2020-05-08,4782.49,4822.56,4865.49,4782.49,4836.86,306.24,1035.3,4992.81,-0.03,WIND
RB2001.SHF,2020-05-08,4560.14,4560.14,4619.61,4524.47,4576.0,1599618.46,5539652.28,4774.52,-0.04,WIND
RB2007.SHF,2020-05-08,3561.55,3571.15,3601.0,3541.3,3580.74,187.62,630.25,3600.67,-0.01,WIND
RB2005.SHF,2020-05-08,3273.06,3274.03,3307.07,3253.62,3283.75,139660.96,472014.91,3178.98,0.03,WIND
RB2009.SHF,2020-05-08,2518.77,2525.56,2551.19,2511.23,2538.37,114.59,385.89,2602.06,-0.03,WIND
000905.SH,2020-05-29,4154.72,4128.58,4170.91,4122.66,0.0,62714188.69,61206670.0,4025.13,0.03,WIND
600030.SH,2020-05-29,16.26,16.03,16.36,16.03,0.0,602854.46,1289971.04,16.86,-0.05,WIND
AU9999.SGE,2020-05-29,184.63,179.97,185.45,179.1,180.18,7123.42,2436285025.74,104.63,0.01,WIND
RB2002.SHF,2020-05-29,4942.7,4984.11,5028.48,4942.7,4998.9,316.5,1069.99,4822.56,0.03,WIND
RB2003.SHF,2020-05-29,6084.07,6069.63,6123.8,6069.63,6100.33,104.74,353.84,6004.77,0.01,WIND
RB2004.SHF,2020-05-29,4164.4,4171.75,4183.99,4158.28,4168.07,24.48,83.37,4148.1,0.01,WIND
RB2001.SHF,2020-05-29,4544.18,4544.18,4603.44,4508.63,4559.99,1594019.79,5520263.49,4560.14,-0.0,WIND
RB2007.SHF,2020-05-29,3412.68,3421.87,3450.47,3393.27,3431.07,179.78,603.91,3571.15,-0.04,WIND
RB2005.SHF,2020-05-29,3153.27,3154.2,3186.03,3134.54,3163.57,134549.37,454739.17,3274.03,-0.04,WIND
RB2009.SHF,2020-05-29,2611.97,2619.0,2645.58,2604.15,2632.29,118.83,400.17,2525.56,0.04,WIND
000905.SH,2020-06-01,3978.56,3953.52,3994.06,3947.86,0.0,60055107.09,58611507.19,4128.58,-0.04,WIND
600030.SH,2020-06-01,16.61,16.38,16.71,16.38,0.0,615996.69,1318092.41,16.03,0.02,WIND
AU9999.SGE,2020-06-01,186.12,181.43,186.95,180.55,181.64,7181.12,2456018934.45,100.24,0.01,WIND
RB2002.SHF,2020-06-01,5096.42,5139.12,5184.87,5096.42,5154.37,326.34,1103.26,4984.11,0.03,WIND
RB2007.SHF,2020-06-01,3277.54,3286.37,3313.84,3258.9,3295.2,172.66,579.99,3421.87,-0.04,WIND
RB2005.SHF,2020-06-01,3181.33,3182.28,3214.39,3162.44,3191.72,135746.86,458786.34,3154.2,0.01,WIND
RB2003.SHF,2020-06-01,6155.26,6140.64,6195.45,6140.64,6171.7,105.97,357.98,6069.63,0.01,WIND
RB2004.SHF,2020-06-01,4104.85,4112.09,4124.16,4098.82,4108.47,24.13,82.18,4171.75,-0.01,WIND
RB2001.SHF,2020-06-01,4733.68,4733.68,4795.4,4696.64,4750.14,1660490.42,5750458.48,4544.18,0.04,WIND
RB2009.SHF,2020-06-01,2721.15,2728.48,2756.17,2713.0,2742.32,123.8,416.89,2619.0,0.04,WIND
000905.SH,2020-06-02,4150.44,4124.32,4166.6,4118.41,0.0,62649487.71,61143524.3,3953.52,0.04,WIND
600030.SH,2020-06-02,16.87,16.64,16.97,16.64,0.0,625667.84,1338786.46,16.38,0.02,WIND
AU9999.SGE,2020-06-02,186.79,182.08,187.62,181.2,182.3,7206.97,2464860602.62,133.88,0.0,WIND
RB2007.SHF,2020-06-02,3393.56,3402.7,3431.15,3374.26,3411.85,178.77,600.53,3286.37,0.04,WIND
RB2005.SHF,2020-06-02,3239.23,3240.19,3272.89,3220.0,3249.81,138217.45,467136.26,3182.28,0.02,WIND
RB2003.SHF,2020-06-02,6357.76,6342.67,6399.28,6342.67,6374.75,109.45,369.76,6140.64,0.03,WIND
RB2004.SHF,2020-06-02,4300.24,4307.82,4320.47,4293.92,4304.03,25.28,86.09,4112.09,0.05,WIND
RB2001.SHF,2020-06-02,4730.84,4730.84,4792.53,4693.82,4747.29,1659494.12,5747008.21,4733.68,-0.0,WIND
RB2002.SHF,2020-06-02,5178.47,5221.86,5268.34,5178.47,5237.35,331.6,1121.03,5139.12,0.02,WIND
RB2009.SHF,2020-06-02,2713.25,2720.56,2748.18,2705.13,2734.37,123.44,415.69,2728.48,-0.0,WIND
000905.SH,2020-06-03,4068.67,4043.07,4084.52,4037.28,0.0,61415292.81,59938996.87,4124.32,-0.02,WIND
600030.SH,2020-06-03,16.25,16.02,16.35,16.02,0.0,602580.7,1289385.24,16.64,-0.04,WIND
AU9999.SGE,2020-06-03,194.75,189.84,195.62,188.92,190.06,7513.99,2569863664.29,36.09,0.04,WIND
RB2007.SHF,2020-06-03,3449.56,3458.85,3487.76,3429.94,3468.14,181.72,610.43,3402.7,0.02,WIND
RB2005.SHF,2020-06-03,3330.58,3331.57,3365.19,3310.8,3341.45,142115.18,480309.5,3240.19,0.03,WIND
RB2003.SHF,2020-06-03,6299.27,6284.31,6340.41,6284.31,6316.1,108.45,366.36,6342.67,-0.01,WIND
RB2004.SHF,2020-06-03,4409.47,4417.24,4430.21,4402.99,4413.35,25.92,88.28,4307.82,0.03,WIND
RB2001.SHF,2020-06-03,4568.57,4568.57,4628.14,4532.83,4584.45,1602573.48,5549885.82,4730.84,-0.03,WIND
RB2002.SHF,2020-06-03,5359.72,5404.62,5452.73,5359.72,5420.66,343.2,1160.26,5221.86,0.04,WIND
RB2009.SHF,2020-06-03,2817.99,2825.58,2854.26,2809.55,2839.92,128.21,431.73,2720.56,0.04,WIND
000905.SH,2020-06-04,4195.62,4169.21,4211.96,4163.24,0.0,63331449.94,61809093.58,4043.07,0.03,WIND
600030.SH,2020-06-04,16.88,16.64,16.98,16.64,0.0,625960.83,1339413.39,16.02,0.04,WIND
AU9999.SGE,2020-06-04,192.9,188.04,193.76,187.13,188.26,7442.61,2545449959.48,3760.71,-0.01,WIND
RB2005.SHF,2020-06-04,3263.63,3264.6,3297.55,3244.25,3274.29,139258.67,470655.28,3331.57,-0.02,WIND
RB2003.SHF,2020-06-04,6248.25,6233.41,6289.05,6233.41,6264.94,107.57,363.39,6284.31,-0.01,WIND
RB2004.SHF,2020-06-04,4271.01,4278.54,4291.1,4264.73,4274.77,25.11,85.5,4417.24,-0.03,WIND
RB2001.SHF,2020-06-04,4598.26,4598.26,4658.22,4562.29,4614.25,1612990.2,5585960.08,4568.57,0.01,WIND
RB2002.SHF,2020-06-04,5136.75,5179.79,5225.9,5136.75,5195.16,328.92,1111.99,5404.62,-0.04,WIND
RB2007.SHF,2020-06-04,3341.93,3350.93,3378.94,3322.92,3359.93,176.05,591.39,3458.85,-0.03,WIND
RB2009.SHF,2020-06-04,2878.57,2886.33,2915.62,2869.96,2900.97,130.96,441.01,2825.58,0.02,WIND
000905.SH,2020-06-05,4287.5,4260.52,4304.2,4254.41,0.0,64718408.69,63162712.73,4169.21,0.02,WIND
600030.SH,2020-06-05,16.13,15.91,16.23,15.91,0.0,598168.17,1279943.43,16.64,-0.04,WIND
AU9999.SGE,2020-06-05,192.96,188.09,193.82,187.18,188.31,7444.84,2546213594.46,182.61,0.0,WIND
RB2007.SHF,2020-06-05,3417.12,3426.33,3454.97,3397.69,3435.53,180.01,604.7,3350.93,0.02,WIND
RB2002.SHF,2020-06-05,5385.88,5431.01,5479.36,5385.88,5447.12,344.88,1165.93,5179.79,0.05,WIND
RB2005.SHF,2020-06-05,3221.21,3222.16,3254.68,3202.08,3231.73,137448.3,464536.76,3264.6,-0.01,WIND
RB2003.SHF,2020-06-05,6072.05,6057.63,6111.7,6057.63,6088.27,104.53,353.14,6233.41,-0.03,WIND
RB2004.SHF,2020-06-05,4452.1,4459.95,4473.04,4445.56,4456.02,26.17,89.13,4278.54,0.04,WIND
RB2001.SHF,2020-06-05,4663.56,4663.56,4724.37,4627.07,4679.78,1635894.66,5665280.72,4598.26,0.01,WIND
RB2009.SHF,2020-06-05,2928.08,2935.97,2965.77,2919.32,2950.87,133.21,448.6,2886.33,0.02,WIND
000905.SH,2020-06-08,4125.43,4099.47,4141.5,4093.6,0.0,62272052.85,60775162.19,4260.52,-0.04,WIND
600030.SH,2020-06-08,16.65,16.42,16.75,16.42,0.0,617369.37,1321029.62,15.91,0.03,WIND
AU9999.SGE,2020-06-08,186.05,181.36,186.88,180.48,181.57,7178.32,2455059147.78,-70.29,-0.04,WIND
RB2001.SHF,2020-06-08,4589.88,4589.88,4649.73,4553.97,4605.84,1610047.53,5575769.28,4663.56,-0.02,WIND
RB2005.SHF,2020-06-08,3306.57,3307.55,3340.93,3286.93,3317.37,141090.68,476846.98,3222.16,0.03,WIND
RB2007.SHF,2020-06-08,3442.41,3451.68,3480.53,3422.83,3460.96,181.34,609.17,3426.33,0.01,WIND
RB2003.SHF,2020-06-08,5829.17,5815.32,5867.23,5815.32,5844.74,100.35,339.02,6057.63,-0.04,WIND
RB2004.SHF,2020-06-08,4389.77,4397.51,4410.42,4383.32,4393.64,25.81,87.88,4459.95,-0.01,WIND
RB2002.SHF,2020-06-08,5589.47,5636.3,5686.48,5589.47,5653.03,357.91,1210.0,5431.01,0.04,WIND
RB2009.SHF,2020-06-08,2815.06,2822.64,2851.29,2806.63,2836.97,128.07,431.28,2935.97,-0.04,WIND
000905.SH,2020-06-09,4242.18,4215.48,4258.71,4209.45,0.0,64034351.94,62495099.28,4099.47,0.03,WIND
600030.SH,2020-06-09,16.22,15.99,16.32,15.99,0.0,601502.97,1287079.16,16.42,-0.03,WIND
AU9999.SGE,2020-06-09,192.92,188.05,193.77,187.14,188.27,7443.2,2545650830.34,40.1,0.04,WIND
RB2002.SHF,2020-06-09,5667.16,5714.65,5765.52,5667.16,5731.6,362.89,1226.82,5636.3,0.01,WIND
RB2005.SHF,2020-06-09,3186.87,3187.82,3219.99,3167.94,3197.28,135983.2,459585.12,3307.55,-0.04,WIND
RB2007.SHF,2020-06-09,3532.26,3541.77,3571.38,3512.17,3551.29,186.08,625.07,3451.68,0.03,WIND
RB2003.SHF,2020-06-09,6037.85,6023.51,6077.28,6023.51,6053.98,103.95,351.15,5815.32,0.04,WIND
RB2004.SHF,2020-06-09,4551.75,4559.78,4573.16,4545.06,4555.77,26.76,91.12,4397.51,0.04,WIND
RB2001.SHF,2020-06-09,4712.88,4712.88,4774.34,4676.01,4729.27,1653196.8,5725199.9,4589.88,0.03,WIND
RB2009.SHF,2020-06-09,2848.0,2855.67,2884.65,2839.47,2870.16,129.57,436.33,2822.64,0.01,WIND
000905.SH,2020-06-12,4402.11,4374.41,4419.26,4368.14,0.0,66448447.01,64851164.52,4215.48,0.04,WIND
600030.SH,2020-06-12,15.69,15.47,15.78,15.47,0.0,581713.52,1244734.25,15.99,-0.03,WIND
AU9999.SGE,2020-06-12,200.11,195.06,201.0,194.12,195.29,7720.83,2640603606.31,41.24,0.04,WIND
RB2005.SHF,2020-06-12,3223.84,3224.8,3257.34,3204.69,3234.37,137560.61,464916.31,3187.82,0.01,WIND
RB2002.SHF,2020-06-12,5446.71,5492.35,5541.24,5446.71,5508.64,348.77,1179.09,5714.65,-0.04,WIND
